item_id,name,description,special_handling_instructions,dimensions_cm,unit_weight_kg,category,is_fragile,is_hazardous,reorder_point,economic_order_quantity,supplier_id,manufacturing_cost_per_unit
PROD-00767,Visionary 24/7 archive,Hic a eligendi dicta dolore eos. Dolore vel sint aliquam necessitatibus qui in voluptas.,Standard handling.,83x44x35,89.79,Medical Supplies,False,False,110,477,SUP-014,2099.97
PROD-00768,Synchronized client-server system engine,Aliquid eius atque soluta nostrum. Adipisci qui dolorem quaerat minus laboriosam.,Standard handling.,84x59x26,120.4,Books,False,False,479,350,SUP-020,2077.27
PROD-00769,Profit-focused reciprocal capability,Temporibus consequuntur perferendis praesentium. Iusto laudantium quasi cumque facere laborum. Cupiditate pariatur ipsam harum quas consequuntur natus rem.,Standard handling.,33x28x16,143.81,Hardware,False,False,227,845,SUP-004,2121.3
PROD-00770,Ergonomic tangible utilization,Expedita blanditiis animi est hic eum consequuntur. Consectetur vero cumque iure voluptatibus voluptatum. Cum itaque dolorum rerum atque blanditiis perferendis. Magni dolorum expedita neque dicta.,Standard handling.,63x31x8,180.23,Hardware,False,False,85,519,SUP-006,4747.09
PROD-00771,Implemented mission-critical analyzer,Rerum porro molestiae ea placeat in. Nisi aliquam aliquam explicabo accusantium magnam neque.,Standard handling.,48x24x32,27.49,Household,False,False,476,757,SUP-011,1971.11
PROD-00772,Organic needs-based contingency,Quam deleniti quos neque commodi. Vitae facere debitis mollitia soluta expedita. Omnis quas exercitationem sapiente.,Standard handling.,51x18x35,66.39,Household,False,False,433,517,SUP-005,2244.09
PROD-00773,Integrated stable utilization,Illum hic beatae excepturi delectus. Quo in corporis magni quae. Sequi aspernatur pariatur nulla.,"None, Fragile, handle with care.",96x42x14,79.9,Electronics,True,False,290,262,SUP-013,3416.03
PROD-00774,Enhanced exuding conglomeration,Commodi nihil reiciendis deserunt commodi. Voluptas sunt animi sequi vitae magnam ad.,"None, Fragile, handle with care.",98x22x26,199.57,Electronics,True,False,324,834,SUP-003,4546.7
PROD-00775,Future-proofed scalable budgetary management,In cum quam exercitationem adipisci perspiciatis. Vel eligendi similique voluptatibus.,Standard handling.,74x44x47,33.44,Clothing,False,False,385,298,SUP-016,1615.19
PROD-00776,Cloned system-worthy application,Ullam officia sunt earum. Nostrum vero cum.,Standard handling.,49x56x48,119.71,Hardware,False,False,263,383,SUP-019,1717.02
PROD-00777,Visionary tertiary workforce,Tenetur odit ipsum adipisci numquam maiores quidem. Commodi impedit officiis suscipit similique.,Standard handling.,97x35x45,156.13,Books,False,False,50,449,SUP-019,2380.22
PROD-00778,Up-sized optimal workforce,Quidem beatae repudiandae est enim. Repudiandae nobis omnis sequi error harum nesciunt.,Standard handling.,17x25x8,135.65,Books,False,False,338,561,SUP-009,4607.76
PROD-00779,Reduced logistical function,Repudiandae et ut sapiente quae. Aliquam atque maiores excepturi laudantium sunt commodi. Iure quasi adipisci laboriosam explicabo.,"None, Fragile, handle with care.",83x38x14,63.05,Medical Supplies,True,False,352,182,SUP-020,722.81
PROD-00780,Intuitive radical benchmark,Deserunt minus repudiandae praesentium quasi. Tenetur ipsam fugit eum ducimus minima consequatur. Consectetur autem beatae similique ab dignissimos ducimus. Vero tempore amet eius voluptatem ut animi laborum.,Standard handling.,39x48x11,160.52,Household,False,False,202,290,SUP-010,1125.55
PROD-00781,Object-based systemic extranet,Perspiciatis voluptate culpa itaque blanditiis doloribus nihil. Nostrum saepe neque molestias esse ducimus fuga. Unde doloremque provident dignissimos soluta recusandae. Dolores fugiat impedit soluta deleniti labore dolores.,"None, Keep refrigerated.",52x9x15,40.77,Perishable,False,False,483,310,SUP-011,3996.88
PROD-00782,Ameliorated hybrid synergy,Excepturi officiis explicabo animi. Quisquam provident quas totam expedita quae.,"None, Fragile, handle with care.",40x17x9,184.63,Clothing,True,False,382,475,SUP-010,680.79
PROD-00783,De-engineered background product,Nesciunt aspernatur magni vero aliquid. Fugiat exercitationem fuga velit. Architecto corrupti incidunt libero.,"None, Keep refrigerated.",19x12x50,170.08,Perishable,False,False,255,678,SUP-005,1726.94
PROD-00784,Innovative national parallelism,Non atque sapiente est voluptatibus rem autem. Voluptate dolore dignissimos officiis odio. Aperiam soluta qui consequatur culpa.,Standard handling.,60x63x34,7.15,Hardware,False,False,238,387,SUP-011,4692.26
PROD-00785,Persevering regional throughput,Commodi eligendi distinctio iure possimus asperiores aliquid. Soluta hic perspiciatis odio nobis praesentium corporis.,Standard handling.,70x13x33,164.89,Electronics,False,False,307,591,SUP-010,1721.1
PROD-00786,Inverse global middleware,Impedit quaerat laboriosam iste cupiditate nostrum nesciunt. Molestiae quibusdam voluptate rerum tenetur. Sit magnam magnam deleniti eveniet.,Standard handling.,12x12x26,75.88,Household,False,False,253,432,SUP-005,920.15
PROD-00787,User-centric attitude-oriented standardization,Aliquam reprehenderit amet inventore quasi officiis assumenda veritatis. Eum animi unde officia ipsa tenetur sit maiores.,"None, Hazardous material, consult safety data sheet.",74x62x44,66.15,Clothing,False,True,234,179,SUP-007,3230.5
PROD-00788,Secured well-modulated strategy,Doloribus modi dolores ipsa sed aspernatur harum qui. Aliquam id laborum qui. Quas officia corrupti laborum ad praesentium.,Standard handling.,53x43x6,18.84,Books,False,False,357,902,SUP-020,2716.66
PROD-00789,Polarized homogeneous definition,Perferendis officiis labore. Corrupti quos aliquam tenetur distinctio. Molestiae et quos.,"None, Fragile, handle with care.",7x18x40,148.09,Clothing,True,False,109,671,SUP-011,1328.33
PROD-00790,Centralized dedicated workforce,Similique saepe beatae quos.,Standard handling.,8x6x39,5.99,Hardware,False,False,88,509,SUP-001,1852.49
PROD-00791,Compatible value-added alliance,Enim tenetur eligendi natus.,Standard handling.,39x73x14,11.19,Electronics,False,False,467,967,SUP-003,1322.85
PROD-00792,Focused logistical groupware,Eveniet magnam iusto minima excepturi pariatur blanditiis. Ut reprehenderit corporis placeat blanditiis.,"None, Hazardous material, consult safety data sheet.",51x62x12,33.87,Medical Supplies,False,True,405,281,SUP-017,3044.74
PROD-00793,Ergonomic exuding Graphic Interface,Magni iusto laborum soluta fuga architecto. Voluptate excepturi iste laudantium repellat. Et quo sunt quos itaque autem.,Standard handling.,32x25x36,47.33,Electronics,False,False,76,876,SUP-009,1037.18
PROD-00794,Fully-configurable 4thgeneration framework,Recusandae provident odio atque molestiae dolorem.,Standard handling.,74x12x16,148.78,Household,False,False,192,598,SUP-002,2221.78
PROD-00795,Front-line tangible access,Pariatur tenetur odit eligendi dicta. Exercitationem iure consequuntur nemo libero magni modi.,"None, Fragile, handle with care.",50x48x34,137.85,Electronics,True,False,69,923,SUP-017,4313.3
PROD-00796,Face-to-face 3rdgeneration attitude,Fuga magnam tenetur explicabo esse nemo. Necessitatibus debitis tenetur corrupti a.,"None, Keep refrigerated.",63x55x50,4.06,Perishable,False,False,363,859,SUP-015,3584.63
PROD-00797,Multi-layered 5thgeneration paradigm,Dolore quis qui harum autem. Nulla commodi quae laboriosam.,Standard handling.,38x65x6,61.52,Clothing,False,False,198,934,SUP-012,3056.58
PROD-00798,Digitized national middleware,Nam nisi error aliquam corporis. Consequuntur minima beatae debitis accusamus. Eius a totam modi officia porro.,Standard handling.,85x75x40,89.56,Books,False,False,171,470,SUP-011,3367.58
PROD-00799,Multi-channeled attitude-oriented protocol,Voluptate veritatis hic libero commodi ratione nemo.,Standard handling.,99x54x45,95.24,Medical Supplies,False,False,198,760,SUP-014,429.44
PROD-00800,Managed 24hour throughput,Vitae optio exercitationem officiis quaerat nobis quibusdam soluta. Molestiae amet error quasi sapiente.,"None, Hazardous material, consult safety data sheet.",72x46x7,173.77,Books,False,True,77,192,SUP-006,3747.92
PROD-00801,De-engineered stable core,Saepe soluta unde est iusto esse. Perferendis cupiditate occaecati sunt ex optio nisi. Maiores molestiae magni explicabo ipsam.,Standard handling.,30x58x44,74.81,Hardware,False,False,53,502,SUP-001,2710.19
PROD-00802,Robust 6thgeneration superstructure,Illo reprehenderit quasi laborum reprehenderit nostrum nostrum. Ipsam laudantium nihil recusandae eos neque.,Standard handling.,40x12x27,42.17,Books,False,False,428,144,SUP-014,1491.18
PROD-00803,Pre-emptive systematic open system,Veritatis dicta nesciunt culpa doloribus voluptate laboriosam.,Standard handling.,45x77x22,84.62,Clothing,False,False,204,176,SUP-010,242.2
PROD-00804,Persevering modular architecture,Earum excepturi quia nisi eos possimus deleniti architecto. Possimus illo praesentium praesentium voluptatum beatae qui. Eum maxime pariatur dolor adipisci explicabo.,Standard handling.,50x14x7,19.22,Medical Supplies,False,False,422,357,SUP-015,1021.28
PROD-00805,Devolved 24/7 pricing structure,Quae porro distinctio dolore maiores. Provident tenetur nemo quaerat ducimus sint quaerat magnam.,"None, Fragile, handle with care., Keep refrigerated.",43x79x35,169.53,Perishable,True,False,443,115,SUP-014,266.74
PROD-00806,Cloned web-enabled implementation,Explicabo aperiam asperiores dolore. Dolores tempora sint quae aut repellat ipsam. Soluta quos illo ipsam hic veniam eveniet.,Standard handling.,89x29x28,7.88,Hardware,False,False,421,249,SUP-013,710.58
PROD-00807,Sharable actuating complexity,Excepturi ab consectetur corrupti sequi excepturi numquam. Nihil exercitationem voluptatem quisquam beatae autem. Dolorum quisquam distinctio dignissimos fugiat repudiandae.,"None, Keep refrigerated.",20x19x14,82.13,Perishable,False,False,331,730,SUP-016,3749.44
PROD-00808,Networked multi-tasking forecast,Iure esse aperiam suscipit exercitationem. Asperiores iusto maiores labore esse dolor minus.,Standard handling.,76x23x27,137.63,Electronics,False,False,134,664,SUP-014,3713.42
PROD-00809,Organic executive array,Quia dolor molestias magni deserunt nemo atque. Magnam molestiae praesentium nobis molestiae mollitia necessitatibus.,Standard handling.,66x64x8,62.13,Household,False,False,459,144,SUP-006,481.07
PROD-00810,Streamlined scalable policy,Voluptatibus consequatur numquam itaque. Ducimus quam cupiditate laboriosam iusto.,Standard handling.,32x70x46,152.96,Household,False,False,431,655,SUP-009,734.54
PROD-00811,Operative attitude-oriented groupware,Alias praesentium provident. Odio quos tempora nihil laborum sed eius. Voluptas aperiam atque illo.,"None, Hazardous material, consult safety data sheet.",7x45x11,187.88,Clothing,False,True,135,354,SUP-003,4118.99
PROD-00812,Cross-platform bandwidth-monitored matrices,Enim facilis necessitatibus excepturi dicta nihil. Aspernatur perspiciatis non nam rem corporis. Laborum eos incidunt repellendus sint animi ipsum.,Standard handling.,31x54x26,19.65,Medical Supplies,False,False,365,548,SUP-016,2987.49
PROD-00813,Decentralized discrete open architecture,Dolor rerum ipsa deleniti veniam. Voluptatibus unde excepturi amet dolor earum. Doloribus minima quo quo tempore ipsa officiis alias.,Standard handling.,42x78x23,75.8,Clothing,False,False,103,456,SUP-015,3265.66
PROD-00814,Decentralized needs-based access,Nisi veniam magni voluptates soluta ipsum. Veritatis qui facere minus nam natus.,Standard handling.,56x30x14,117.64,Books,False,False,390,844,SUP-015,1404.12
PROD-00815,Profit-focused global installation,Voluptas dolorem molestias accusantium possimus. Vel facilis fugiat impedit rem quibusdam modi.,Standard handling.,43x69x17,60.24,Clothing,False,False,90,334,SUP-002,2945.14
PROD-00816,Profound maximized neural-net,Ullam debitis corporis minima. Dolorum commodi culpa ipsa hic officia. Totam voluptatem provident molestias quidem error.,Standard handling.,23x36x11,155.32,Clothing,False,False,464,323,SUP-001,2835.56
PROD-00817,Self-enabling static core,Qui necessitatibus assumenda ipsa dignissimos unde non. Quidem dolor in saepe quasi voluptatem a amet. Sit officia cupiditate.,"None, Keep refrigerated.",24x68x25,119.55,Perishable,False,False,382,356,SUP-001,3635.11
PROD-00818,Grass-roots static matrices,Ipsa incidunt voluptate voluptates aperiam aperiam voluptatem. Velit culpa iusto voluptas sint. Error est facere voluptates odit ratione voluptas.,Standard handling.,98x6x23,166.35,Hardware,False,False,336,670,SUP-011,2397.16
PROD-00819,Advanced scalable instruction set,Voluptas sequi repellendus suscipit vel. Laborum quam laborum totam repellat vero.,Standard handling.,44x29x31,79.25,Electronics,False,False,239,352,SUP-013,3928.91
PROD-00820,Cross-group systematic benchmark,Pariatur provident quam atque alias. Perferendis quia placeat vitae inventore consequatur.,"None, Keep refrigerated.",45x79x23,138.67,Perishable,False,False,353,102,SUP-009,2494.87
PROD-00821,Vision-oriented value-added task-force,In aliquid culpa. Voluptatum placeat impedit distinctio. Quia incidunt atque dignissimos quas.,Standard handling.,65x21x11,109.52,Books,False,False,439,349,SUP-013,1172.76
PROD-00822,Customizable fresh-thinking Local Area Network,Nesciunt vero reiciendis dignissimos assumenda. Aut laudantium quia. Saepe ea placeat explicabo dolores. Cumque molestias repellendus iste exercitationem id.,Standard handling.,12x19x37,9.45,Hardware,False,False,141,794,SUP-015,114.74
PROD-00823,Face-to-face asymmetric utilization,Iste optio aspernatur consequatur. Totam rem quasi eos perspiciatis laboriosam.,Standard handling.,69x5x10,6.31,Hardware,False,False,169,861,SUP-011,4470.54
PROD-00824,Decentralized user-facing system engine,Esse quia molestias nihil quaerat eaque quae. Dolorum excepturi consequuntur adipisci soluta optio labore ab.,"None, Fragile, handle with care., Keep refrigerated.",25x67x50,128.67,Perishable,True,False,487,875,SUP-020,2890.6
PROD-00825,Visionary bi-directional monitoring,Sit aspernatur harum fuga cupiditate voluptatum dolores distinctio.,Standard handling.,27x65x25,40.25,Electronics,False,False,223,680,SUP-017,4831.13
PROD-00826,Multi-layered secondary algorithm,Facilis quo architecto nemo reprehenderit. Sed consequatur unde cumque illum natus.,Standard handling.,41x58x30,38.73,Electronics,False,False,462,204,SUP-003,4658.79
PROD-00827,Stand-alone 4thgeneration system engine,Facere temporibus laudantium quis neque amet. Voluptatem nobis aliquid deserunt.,Standard handling.,97x36x22,182.11,Hardware,False,False,227,328,SUP-001,4556.27
PROD-00828,Triple-buffered multi-tasking Internet solution,Deleniti facere facere similique occaecati ut pariatur. Ratione nemo ab nobis.,Standard handling.,80x76x19,47.74,Household,False,False,443,436,SUP-006,4674.48
PROD-00829,Polarized content-based circuit,Rem culpa qui laudantium. Omnis quam similique perferendis.,Standard handling.,24x72x30,61.18,Medical Supplies,False,False,72,128,SUP-012,4411.27
PROD-00830,Cloned user-facing hub,Dicta tenetur consectetur quia vel. Ex esse ducimus cumque harum. Earum pariatur modi autem nulla dicta.,Standard handling.,69x20x30,14.34,Books,False,False,108,878,SUP-010,4402.48
PROD-00831,Realigned contextually-based concept,Tempore rerum cumque facilis ab quos quam alias. Explicabo inventore occaecati perferendis eos occaecati cum.,Standard handling.,73x61x33,85.04,Hardware,False,False,434,868,SUP-020,4190.25
PROD-00832,Persistent 3rdgeneration functionalities,Officiis at laudantium. Totam consequatur doloremque occaecati tempore numquam. Natus voluptatibus veritatis recusandae eum.,"None, Fragile, handle with care.",73x7x5,4.83,Hardware,True,False,135,932,SUP-001,4352.36
PROD-00833,Grass-roots static support,Quod perspiciatis illum quasi accusantium. Provident aspernatur ipsa voluptate recusandae dolorem. Distinctio odit iste est impedit omnis.,Standard handling.,92x57x26,186.18,Medical Supplies,False,False,496,497,SUP-017,3688.63
PROD-00834,Business-focused real-time emulation,Optio ut impedit modi incidunt.,Standard handling.,99x62x19,65.4,Hardware,False,False,59,505,SUP-019,1924.07
PROD-00835,Reactive object-oriented ability,Odio explicabo eaque expedita sapiente. Occaecati officia sed a laborum facilis excepturi. Dignissimos nihil enim aspernatur sed.,Standard handling.,10x10x8,181.77,Clothing,False,False,213,976,SUP-011,4447.71
PROD-00836,Managed 4thgeneration knowledgebase,Nemo perspiciatis debitis quis eos numquam. Ducimus id laboriosam ullam unde.,"None, Fragile, handle with care.",13x54x27,93.05,Medical Supplies,True,False,384,425,SUP-012,918.88
PROD-00837,Inverse multi-state leverage,Consequuntur veritatis ex reprehenderit quis. Esse eaque minima ullam quas.,"None, Keep refrigerated.",51x8x27,136.43,Perishable,False,False,102,648,SUP-007,3719.81
PROD-00838,Switchable analyzing success,Enim iste ipsum amet provident.,"None, Fragile, handle with care.",59x80x13,196.06,Books,True,False,480,812,SUP-004,1803.72
PROD-00839,Automated logistical architecture,Quasi maxime dolore mollitia omnis natus. Quidem aspernatur rem est suscipit velit. Sequi soluta unde tempore sit repellendus ipsam cumque.,Standard handling.,23x73x22,167.59,Medical Supplies,False,False,90,931,SUP-019,928.23
PROD-00840,Quality-focused optimal hierarchy,Quis minus aspernatur et nemo tempore. Aut nulla ipsam ipsam repellendus provident vel. Iure blanditiis totam.,Standard handling.,28x22x32,163.5,Hardware,False,False,207,987,SUP-001,2828.72
PROD-00841,Persistent bottom-line productivity,Beatae quo voluptas doloribus facere officia reprehenderit iste. Ipsam beatae provident nulla. Sit explicabo delectus maxime illo.,"None, Fragile, handle with care.",90x70x35,112.92,Books,True,False,269,656,SUP-004,721.17
PROD-00842,Reduced heuristic website,Dolor earum a amet reiciendis perferendis.,Standard handling.,79x14x50,130.95,Books,False,False,264,512,SUP-007,1493.98
PROD-00843,Upgradable multi-tasking archive,Quam natus architecto maxime architecto laboriosam. Cumque neque magni est.,Standard handling.,100x40x43,52.83,Household,False,False,198,644,SUP-007,4937.18
PROD-00844,Extended mobile concept,Similique ex similique temporibus. Adipisci quisquam modi nihil vitae.,"None, Keep refrigerated.",35x72x21,122.1,Perishable,False,False,473,469,SUP-009,4463.87
PROD-00845,Open-architected stable extranet,Quidem fugit molestias labore odio animi. Consectetur possimus possimus repellat consectetur expedita tenetur.,Standard handling.,99x27x13,189.03,Household,False,False,182,184,SUP-007,452.25
PROD-00846,Virtual grid-enabled software,Vero tenetur error recusandae suscipit. Quaerat tempore debitis tempore reprehenderit earum perferendis.,"None, Keep refrigerated.",12x10x46,95.41,Perishable,False,False,149,950,SUP-003,1695.23
PROD-00847,Face-to-face modular focus group,Molestias consequuntur eligendi molestias officia blanditiis nesciunt. Labore quidem facilis aliquid dicta aspernatur.,"None, Keep refrigerated.",86x15x28,194.01,Perishable,False,False,104,392,SUP-005,4926.73
PROD-00848,Business-focused logistical data-warehouse,Accusamus accusantium consequuntur rerum aperiam sequi dignissimos. Nemo eaque rerum rem totam sint. Adipisci eum quam. Ipsam nam deserunt laboriosam quo ex voluptas.,Standard handling.,65x9x23,174.96,Household,False,False,475,635,SUP-010,4441.35
PROD-00849,Profit-focused user-facing algorithm,Minus illum praesentium totam. Veniam dolor est. Molestias sed consequatur unde vitae itaque.,Standard handling.,95x21x48,45.78,Medical Supplies,False,False,467,498,SUP-019,4471.98
PROD-00850,Face-to-face encompassing algorithm,Voluptas autem placeat. Esse eligendi ipsa sed doloremque eligendi.,"None, Keep refrigerated.",65x73x27,52.05,Perishable,False,False,487,915,SUP-003,4476.58
PROD-00851,Vision-oriented asynchronous focus group,Facilis delectus nesciunt. Id ad tenetur vero maxime corporis ipsa.,Standard handling.,58x64x32,73.23,Books,False,False,344,929,SUP-016,2784.12
PROD-00852,Ergonomic even-keeled array,Et inventore harum ut earum molestiae hic. Optio sint ipsam quasi natus nobis placeat.,Standard handling.,62x10x22,117.4,Household,False,False,396,762,SUP-011,3149.19
PROD-00853,Synchronized explicit ability,Molestiae nostrum repellendus est tempore fugit impedit quo. Voluptate dicta asperiores aspernatur enim.,Standard handling.,71x15x40,189.02,Electronics,False,False,188,959,SUP-018,1244.2
PROD-00854,Advanced methodical installation,Id ipsa ullam ad. Consequatur quas sunt corrupti consectetur.,Standard handling.,58x24x24,158.97,Household,False,False,333,131,SUP-002,2158.54
PROD-00855,Multi-layered optimal project,Officiis tempora consequatur amet delectus hic ratione iure. Similique minima dolorem enim tempora perspiciatis.,Standard handling.,12x38x36,184.59,Medical Supplies,False,False,184,261,SUP-009,669.7
PROD-00856,Function-based methodical installation,Officia illum maxime maiores. Repellat debitis quod architecto nihil. Aperiam vel minima beatae pariatur deserunt adipisci.,Standard handling.,23x24x46,199.96,Hardware,False,False,379,501,SUP-012,2086.03
PROD-00857,Enhanced coherent synergy,Totam asperiores tenetur eos esse asperiores sed. Nisi laborum placeat ullam expedita voluptatibus deserunt enim. Repellat accusantium mollitia aliquid illum perspiciatis eaque.,Standard handling.,37x5x18,92.8,Hardware,False,False,108,275,SUP-005,52.63
PROD-00858,Realigned methodical protocol,Exercitationem quisquam inventore ipsa illum ex accusantium. Odit aliquid fugit at perferendis.,"None, Fragile, handle with care.",91x14x11,3.37,Hardware,True,False,344,777,SUP-014,4792.4
PROD-00859,Optimized intangible toolset,Rem nam hic delectus quae. Non ipsa fugit quibusdam explicabo nobis repudiandae. Minus ea neque maiores earum.,Standard handling.,39x42x46,110.96,Electronics,False,False,250,657,SUP-003,857.4
PROD-00860,Fundamental zero administration methodology,Eos consectetur incidunt adipisci numquam perspiciatis. Ut ducimus deleniti ullam. Ipsa similique voluptatem nihil distinctio animi.,Standard handling.,9x29x48,197.31,Clothing,False,False,50,530,SUP-013,3274.08
PROD-00861,Intuitive encompassing process improvement,Quasi molestias maiores dolores vel ea explicabo. Alias iure sapiente necessitatibus autem ducimus mollitia. Non eum esse architecto.,Standard handling.,82x37x37,109.33,Hardware,False,False,365,860,SUP-017,3410.01
PROD-00862,Customizable systematic infrastructure,Nesciunt similique dolorum nostrum voluptatum ab. Neque eum deserunt architecto facilis quo tenetur. Quidem vel tempore id consectetur.,Standard handling.,65x78x35,170.31,Clothing,False,False,111,863,SUP-011,622.83
PROD-00863,Fundamental mobile application,Sed ipsum ullam quae cum quam.,"None, Keep refrigerated.",34x55x47,5.64,Perishable,False,False,189,931,SUP-004,4379.37
PROD-00864,Operative dynamic throughput,Quo in repellat eum voluptatum porro. Quasi aspernatur necessitatibus dolor. Sed incidunt blanditiis. Iusto quam nihil vitae inventore nesciunt.,Standard handling.,30x67x47,115.37,Hardware,False,False,310,286,SUP-020,1296.8
PROD-00865,Optimized web-enabled synergy,Eligendi harum sint ea aut itaque fuga. Ut voluptates aperiam officiis est adipisci quo. Sint non dignissimos dolore at vel eaque.,"None, Fragile, handle with care.",64x53x49,138.77,Electronics,True,False,400,355,SUP-017,1044.98
PROD-00866,Profound client-driven success,Ducimus perferendis voluptate eum accusamus doloribus ullam et. Possimus facilis laborum a expedita quis illum. Tempore dolorum ipsum qui sequi expedita in.,Standard handling.,75x58x6,113.48,Books,False,False,490,268,SUP-017,501.75
PROD-00867,Implemented motivating attitude,Laboriosam est blanditiis odio veritatis. Nesciunt recusandae quod eligendi voluptatum architecto. Voluptates fugiat natus mollitia quam reprehenderit laudantium cupiditate.,Standard handling.,56x23x30,47.76,Electronics,False,False,85,358,SUP-008,3762.53
PROD-00868,Secured uniform support,Fuga vitae earum minima molestiae cum rerum veniam. Quod ipsa rerum aliquam quos itaque. Illo repudiandae dolor accusamus.,"None, Hazardous material, consult safety data sheet., Keep refrigerated.",75x37x12,73.78,Perishable,False,True,225,447,SUP-017,1243.03
PROD-00869,Quality-focused 24hour Graphical User Interface,Repellat ex saepe vitae similique placeat soluta. Nobis iure in.,Standard handling.,50x80x19,37.89,Electronics,False,False,203,462,SUP-013,203.03
PROD-00870,User-friendly interactive leverage,Iure suscipit sed aperiam facilis eius beatae. Quidem nesciunt animi explicabo reiciendis nesciunt nam dolorum.,"None, Fragile, handle with care.",74x77x37,198.32,Hardware,True,False,232,530,SUP-009,1396.05
PROD-00871,Multi-tiered mission-critical framework,Eaque exercitationem recusandae. Aperiam deleniti nam odit quaerat accusamus.,Standard handling.,49x35x13,165.03,Books,False,False,335,227,SUP-011,1821.46
PROD-00872,Seamless eco-centric initiative,Nobis quas ipsum nostrum explicabo. Magni et ipsum adipisci nisi beatae iste.,Standard handling.,45x10x34,77.44,Household,False,False,311,669,SUP-007,4758.7
PROD-00873,Mandatory multimedia data-warehouse,Consequuntur saepe laborum culpa vel cum. Eum enim facere non.,Standard handling.,71x43x41,4.14,Books,False,False,347,261,SUP-017,1780.75
PROD-00874,Centralized didactic Internet solution,Expedita cupiditate modi quia. Quia dicta ratione ipsum.,"None, Hazardous material, consult safety data sheet.",23x21x7,129.17,Electronics,False,True,428,953,SUP-007,4176.92
PROD-00875,Visionary grid-enabled task-force,Est atque deserunt culpa. Temporibus eum odio natus. Eaque aliquam perferendis sequi.,"None, Fragile, handle with care.",46x9x18,86.96,Books,True,False,78,268,SUP-018,2243.58
PROD-00876,Managed responsive extranet,Sed atque nesciunt vitae. Delectus autem totam ipsum corrupti voluptatibus aperiam.,Standard handling.,44x41x36,106.59,Books,False,False,317,374,SUP-014,964.02
PROD-00877,Profit-focused hybrid groupware,Natus numquam possimus. Repellat quos debitis quo nihil laborum quae. Optio vero ab asperiores aliquam.,"None, Keep refrigerated.",20x17x50,197.24,Perishable,False,False,70,136,SUP-013,3721.7
PROD-00878,Extended multi-state Local Area Network,Possimus quo iste. Error asperiores nam temporibus. Temporibus blanditiis dolor aspernatur illum rerum. Deleniti vel eveniet modi iure iste.,"None, Keep refrigerated.",32x31x41,89.29,Perishable,False,False,124,412,SUP-012,564.88
PROD-00879,Customer-focused national middleware,Aut voluptatum modi sunt animi impedit. Inventore ipsam ab. Temporibus ea et alias.,"None, Fragile, handle with care.",10x12x45,173.29,Household,True,False,156,364,SUP-007,3032.68
PROD-00880,Proactive value-added flexibility,Fugiat adipisci error excepturi.,Standard handling.,54x73x30,63.21,Books,False,False,173,269,SUP-014,4174.51
PROD-00881,Self-enabling neutral open architecture,Minus neque odit voluptatibus modi sed consequatur. Quo unde quisquam alias voluptate ducimus doloremque cumque. Quia beatae facere. Nesciunt alias corrupti cumque qui rerum odio rerum.,Standard handling.,12x72x18,97.62,Household,False,False,371,690,SUP-012,4349.53
PROD-00882,Implemented stable structure,Deserunt commodi excepturi enim amet delectus. Quia ad blanditiis ipsum.,"None, Keep refrigerated.",13x61x40,136.45,Perishable,False,False,306,289,SUP-018,1168.85
PROD-00883,Upgradable stable software,Perferendis fugiat voluptate architecto repudiandae quisquam. Laudantium a quod facere minus nisi. Quod ea quisquam aut.,Standard handling.,20x74x36,55.81,Hardware,False,False,175,606,SUP-010,2807.86
PROD-00884,Integrated full-range challenge,Fugit sint mollitia aperiam sed quo doloremque. Quae tempore deleniti numquam enim. Itaque repellendus alias tempore. In provident culpa porro dicta maiores animi.,Standard handling.,39x23x29,163.13,Electronics,False,False,147,632,SUP-020,2188.79
PROD-00885,Diverse discrete implementation,Doloribus vel ullam ab fugiat voluptates beatae.,Standard handling.,93x49x34,144.0,Books,False,False,73,549,SUP-019,4399.19
PROD-00886,Ameliorated interactive customer loyalty,Reiciendis optio asperiores cupiditate sint. Temporibus illo qui odit molestiae unde at veritatis.,"None, Hazardous material, consult safety data sheet., Keep refrigerated.",21x35x9,90.85,Perishable,False,True,179,998,SUP-011,1319.71
PROD-00887,Progressive 24/7 time-frame,Molestias in eos libero laudantium voluptatibus fuga distinctio. Illo delectus vel excepturi ducimus cupiditate. Doloremque aliquid sequi ad.,"None, Fragile, handle with care.",7x22x12,94.89,Hardware,True,False,395,839,SUP-015,1365.2
PROD-00888,Ameliorated homogeneous knowledgebase,Labore quo nihil et nihil sequi qui. Ipsam exercitationem placeat voluptates voluptatibus eum. Amet ad fugit optio voluptate sit veritatis.,Standard handling.,78x70x29,97.65,Clothing,False,False,448,942,SUP-020,3213.07
PROD-00889,Enterprise-wide zero tolerance implementation,Atque quam commodi dignissimos fuga nobis magnam architecto. Adipisci non quia iusto.,Standard handling.,82x16x46,96.31,Books,False,False,291,953,SUP-014,2312.25
PROD-00890,Synchronized non-volatile approach,Iste repudiandae molestiae ducimus corrupti tempore. Quia accusamus veritatis eos hic pariatur eum.,Standard handling.,49x36x26,177.61,Clothing,False,False,388,317,SUP-002,1884.16
PROD-00891,Diverse system-worthy data-warehouse,Provident ipsum beatae quae impedit nesciunt repudiandae. Laborum facere totam officia unde alias porro.,Standard handling.,95x80x26,3.83,Books,False,False,138,365,SUP-015,3799.9
