traffic_id,city_name,area_or_road_segment,timestamp,traffic_level,average_speed_kph,incident_type,incident_description,estimated_delay_minutes
TRF-0008781,Bangalore,Anna Salai,2025-08-29 18:30:13,Low,32.8,None,None,0
TRF-0008782,Eluru,Old Airport Road,2025-08-29 19:38:13,Moderate,52.3,Accident,Accident reported near Old Airport Road in Eluru.,103
TRF-0008783,Hapur,Marine Drive,2025-08-29 19:41:13,Heavy,24.1,None,None,0
TRF-0008784,Dindigul,Connaught Place,2025-08-29 18:35:13,Low,77.1,None,None,0
TRF-0008785,Jorhat,Western Express Highway,2025-08-29 19:37:13,Low,28.4,None,None,0
TRF-0008786,Bulandshahr,Old Airport Road,2025-08-29 19:34:13,Low,48.3,None,None,0
TRF-0008787,Anand,ITPL Main Road,2025-08-29 18:18:13,Low,74.7,None,None,0
TRF-0008788,Hazaribagh,ITPL Main Road,2025-08-29 19:01:13,Low,23.7,None,None,0
TRF-0008789,Nellore,Western Express Highway,2025-08-29 19:12:13,Moderate,23.7,None,None,0
TRF-0008790,Dibrugarh,Outer Ring Road,2025-08-29 19:07:13,Low,43.1,None,None,0
TRF-0008791,Warangal,Anna Salai,2025-08-29 18:00:13,Low,64.8,None,None,0
TRF-0008792,Sultan Pur Majra,ITPL Main Road,2025-08-29 18:20:13,Low,70.7,Road Closure,Road Closure reported near ITPL Main Road in Sultan Pur Majra.,17
TRF-0008793,Gopalpur,ITPL Main Road,2025-08-29 18:28:13,Heavy,28.4,Accident,Accident reported near ITPL Main Road in Gopalpur.,23
TRF-0008794,Guntur,Connaught Place,2025-08-29 19:51:13,Severe,12.5,None,None,0
TRF-0008795,Dhanbad,Anna Salai,2025-08-29 19:54:13,Moderate,73.4,None,None,0
TRF-0008796,Mau,Anna Salai,2025-08-29 19:31:13,Low,74.2,None,None,0
TRF-0008797,Ongole,Marine Drive,2025-08-29 19:00:13,Heavy,29.8,None,None,0
TRF-0008798,Siwan,ITPL Main Road,2025-08-29 19:13:13,Low,8.5,None,None,0
TRF-0008799,Satna,ITPL Main Road,2025-08-29 19:39:13,Low,20.6,Accident,Accident reported near ITPL Main Road in Satna.,104
TRF-0008800,Bhalswa Jahangir Pur,Anna Salai,2025-08-29 19:35:13,Low,40.4,None,None,0
TRF-0008801,Coimbatore,MG Road,2025-08-29 18:14:13,Heavy,15.4,Road Closure,Road Closure reported near MG Road in Coimbatore.,72
TRF-0008802,Morbi,Hyderabad-Mumbai Highway,2025-08-29 18:06:13,Moderate,44.3,None,None,0
TRF-0008803,Jamshedpur,Western Express Highway,2025-08-29 19:52:13,Low,53.1,Construction,Construction reported near Western Express Highway in Jamshedpur.,112
TRF-0008804,Avadi,Outer Ring Road,2025-08-29 19:42:13,Low,54.1,Accident,Accident reported near Outer Ring Road in Avadi.,54
TRF-0008805,Madurai,Anna Salai,2025-08-29 19:28:13,Moderate,61.0,None,None,0
TRF-0008806,Saharanpur,Outer Ring Road,2025-08-29 19:19:13,Low,74.1,None,None,0
TRF-0008807,Proddatur,Outer Ring Road,2025-08-29 19:13:13,Low,6.8,Accident,Accident reported near Outer Ring Road in Proddatur.,39
TRF-0008808,Vijayanagaram,NH44 Bypass,2025-08-29 18:40:13,Severe,13.7,Vehicle Breakdown,Vehicle Breakdown reported near NH44 Bypass in Vijayanagaram.,20
TRF-0008809,Rampur,Outer Ring Road,2025-08-29 19:59:13,Heavy,15.3,Construction,Construction reported near Outer Ring Road in Rampur.,8
TRF-0008810,Miryalaguda,Hyderabad-Mumbai Highway,2025-08-29 19:01:13,Moderate,74.6,None,None,0
TRF-0008811,South Dumdum,Marine Drive,2025-08-29 18:56:13,Heavy,18.8,Accident,Accident reported near Marine Drive in South Dumdum.,113
TRF-0008812,Bhiwani,MG Road,2025-08-29 18:27:13,Moderate,39.1,Accident,Accident reported near MG Road in Bhiwani.,22
TRF-0008813,Bally,MG Road,2025-08-29 18:58:13,Low,28.2,None,None,0
TRF-0008814,Jamalpur,Anna Salai,2025-08-29 19:13:13,Moderate,60.2,Road Closure,Road Closure reported near Anna Salai in Jamalpur.,13
TRF-0008815,Jorhat,Western Express Highway,2025-08-29 19:54:13,Low,73.2,None,None,0
TRF-0008816,Noida,Outer Ring Road,2025-08-29 18:56:13,Moderate,16.9,Accident,Accident reported near Outer Ring Road in Noida.,30
TRF-0008817,Kolkata,Old Airport Road,2025-08-29 19:25:13,Moderate,26.8,Construction,Construction reported near Old Airport Road in Kolkata.,20
TRF-0008818,Kadapa,Anna Salai,2025-08-29 19:03:13,Heavy,26.2,Accident,Accident reported near Anna Salai in Kadapa.,9
TRF-0008819,Bulandshahr,Anna Salai,2025-08-29 19:11:13,Low,72.5,None,None,0
TRF-0008820,Berhampore,Old Airport Road,2025-08-29 19:59:13,Low,14.0,Accident,Accident reported near Old Airport Road in Berhampore.,76
TRF-0008821,Dhanbad,Marine Drive,2025-08-29 19:03:13,Heavy,17.6,None,None,0
TRF-0008822,Guntakal,ITPL Main Road,2025-08-29 18:32:13,Low,31.6,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Guntakal.,105
TRF-0008823,Ongole,Connaught Place,2025-08-29 19:21:13,Severe,5.2,None,None,0
TRF-0008824,Raurkela Industrial Township,MG Road,2025-08-29 18:32:13,Heavy,21.9,None,None,0
TRF-0008825,Phagwara,Hyderabad-Mumbai Highway,2025-08-29 18:04:13,Moderate,77.6,None,None,0
TRF-0008826,Katihar,Connaught Place,2025-08-29 19:08:13,Severe,5.6,None,None,0
TRF-0008827,Ajmer,Hyderabad-Mumbai Highway,2025-08-29 19:56:13,Moderate,47.8,None,None,0
TRF-0008828,Kurnool,Marine Drive,2025-08-29 18:19:13,Low,64.6,Accident,Accident reported near Marine Drive in Kurnool.,116
TRF-0008829,Chennai,ITPL Main Road,2025-08-29 18:25:13,Low,43.5,Construction,Construction reported near ITPL Main Road in Chennai.,44
TRF-0008830,Gurgaon,Marine Drive,2025-08-29 18:23:13,Moderate,55.4,None,None,0
TRF-0008831,Kurnool,Connaught Place,2025-08-29 18:38:13,Severe,5.2,None,None,0
TRF-0008832,Vijayanagaram,Marine Drive,2025-08-29 18:38:13,Low,71.3,None,None,0
TRF-0008833,Chapra,MG Road,2025-08-29 19:11:13,Low,63.4,None,None,0
TRF-0008834,Surat,NH44 Bypass,2025-08-29 18:30:13,Moderate,65.4,None,None,0
TRF-0008835,Bhubaneswar,Connaught Place,2025-08-29 19:13:13,Moderate,36.2,Accident,Accident reported near Connaught Place in Bhubaneswar.,49
TRF-0008836,Sambhal,NH44 Bypass,2025-08-29 19:18:13,Low,63.9,None,None,0
TRF-0008837,Narasaraopet,MG Road,2025-08-29 18:03:13,Low,77.7,None,None,0
TRF-0008838,Karawal Nagar,Outer Ring Road,2025-08-29 18:30:13,Low,55.4,Construction,Construction reported near Outer Ring Road in Karawal Nagar.,8
TRF-0008839,Mumbai,Outer Ring Road,2025-08-29 18:31:13,Low,34.0,Construction,Construction reported near Outer Ring Road in Mumbai.,82
TRF-0008840,Secunderabad,Hyderabad-Mumbai Highway,2025-08-29 19:16:13,Low,22.9,Construction,Construction reported near Hyderabad-Mumbai Highway in Secunderabad.,58
TRF-0008841,Haldia,Western Express Highway,2025-08-29 18:52:13,Low,58.1,None,None,0
TRF-0008842,Ramgarh,ITPL Main Road,2025-08-29 18:45:13,Heavy,17.5,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Ramgarh.,17
TRF-0008843,Pondicherry,Old Airport Road,2025-08-29 18:39:13,Heavy,17.0,None,None,0
TRF-0008844,Hospet,Hyderabad-Mumbai Highway,2025-08-29 19:44:13,Moderate,70.2,None,None,0
TRF-0008845,Thanjavur,Outer Ring Road,2025-08-29 19:23:13,Low,26.5,None,None,0
TRF-0008846,Jamalpur,Anna Salai,2025-08-29 18:51:13,Heavy,25.5,Road Closure,Road Closure reported near Anna Salai in Jamalpur.,53
TRF-0008847,Sagar,Hyderabad-Mumbai Highway,2025-08-29 19:02:13,Heavy,20.4,None,None,0
TRF-0008848,Dewas,ITPL Main Road,2025-08-29 19:01:13,Heavy,27.8,Accident,Accident reported near ITPL Main Road in Dewas.,53
TRF-0008849,Asansol,Hyderabad-Mumbai Highway,2025-08-29 18:05:13,Low,72.7,None,None,0
TRF-0008850,Panihati,Hyderabad-Mumbai Highway,2025-08-29 18:13:13,Moderate,23.5,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Panihati.,95
TRF-0008851,Bidhannagar,Outer Ring Road,2025-08-29 18:05:13,Low,50.4,None,None,0
TRF-0008852,Ichalkaranji,Western Express Highway,2025-08-29 19:30:13,Low,64.7,None,None,0
TRF-0008853,Alwar,MG Road,2025-08-29 19:54:13,Low,12.4,Accident,Accident reported near MG Road in Alwar.,35
TRF-0008854,Chandigarh,Hyderabad-Mumbai Highway,2025-08-29 18:06:13,Severe,7.0,None,None,0
TRF-0008855,Sri Ganganagar,Old Airport Road,2025-08-29 18:40:13,Heavy,18.5,Construction,Construction reported near Old Airport Road in Sri Ganganagar.,13
TRF-0008856,Chittoor,ITPL Main Road,2025-08-29 19:45:13,Heavy,30.0,None,None,0
TRF-0008857,Tinsukia,Anna Salai,2025-08-29 18:27:13,Low,33.8,None,None,0
TRF-0008858,Rewa,NH44 Bypass,2025-08-29 19:04:13,Heavy,21.5,None,None,0
TRF-0008859,Gwalior,Marine Drive,2025-08-29 18:26:13,Heavy,23.0,Accident,Accident reported near Marine Drive in Gwalior.,54
TRF-0008860,Bharatpur,Anna Salai,2025-08-29 18:49:13,Low,11.6,Road Closure,Road Closure reported near Anna Salai in Bharatpur.,47
TRF-0008861,Berhampur,ITPL Main Road,2025-08-29 19:45:13,Low,20.0,None,None,0
TRF-0008862,Sultan Pur Majra,MG Road,2025-08-29 18:26:13,Moderate,36.6,None,None,0
TRF-0008863,Dibrugarh,ITPL Main Road,2025-08-29 19:35:13,Low,46.5,None,None,0
TRF-0008864,Junagadh,Connaught Place,2025-08-29 18:34:13,Moderate,58.3,None,None,0
TRF-0008865,Madhyamgram,NH44 Bypass,2025-08-29 18:16:13,Low,14.8,None,None,0
TRF-0008866,Ratlam,Old Airport Road,2025-08-29 19:10:13,Low,10.7,None,None,0
TRF-0008867,Kurnool,NH44 Bypass,2025-08-29 18:20:13,Moderate,36.0,None,None,0
TRF-0008868,Srikakulam,MG Road,2025-08-29 18:39:13,Low,28.2,None,None,0
TRF-0008869,Imphal,MG Road,2025-08-29 19:54:13,Low,73.7,None,None,0
TRF-0008870,Pali,NH44 Bypass,2025-08-29 19:18:13,Moderate,74.6,Vehicle Breakdown,Vehicle Breakdown reported near NH44 Bypass in Pali.,26
TRF-0008871,Kirari Suleman Nagar,Marine Drive,2025-08-29 18:15:13,Low,52.7,None,None,0
TRF-0008872,Jalna,NH44 Bypass,2025-08-29 18:50:13,Heavy,28.9,None,None,0
TRF-0008873,Sirsa,Anna Salai,2025-08-29 19:27:13,Moderate,72.6,None,None,0
TRF-0008874,Noida,Old Airport Road,2025-08-29 19:28:13,Low,48.4,None,None,0
TRF-0008875,Jalandhar,Outer Ring Road,2025-08-29 18:48:13,Heavy,28.9,None,None,0
TRF-0008876,Gandhinagar,Western Express Highway,2025-08-29 18:38:13,Low,42.4,Road Closure,Road Closure reported near Western Express Highway in Gandhinagar.,90
TRF-0008877,Raebareli,ITPL Main Road,2025-08-29 18:27:13,Low,31.6,None,None,0
TRF-0008878,Nanded,NH44 Bypass,2025-08-29 19:57:13,Moderate,18.2,None,None,0
TRF-0008879,Madurai,MG Road,2025-08-29 19:06:13,Moderate,77.2,None,None,0
TRF-0008880,Shivpuri,NH44 Bypass,2025-08-29 19:20:13,Heavy,25.1,None,None,0
TRF-0008881,Jaipur,Anna Salai,2025-08-29 19:24:13,Low,53.7,Road Closure,Road Closure reported near Anna Salai in Jaipur.,41
TRF-0008882,Karimnagar,Hyderabad-Mumbai Highway,2025-08-29 19:23:13,Severe,7.6,None,None,0
TRF-0008883,Khora ,MG Road,2025-08-29 18:59:13,Low,75.6,None,None,0
TRF-0008884,Ongole,Anna Salai,2025-08-29 18:34:13,Moderate,25.8,None,None,0
TRF-0008885,Bongaigaon,Anna Salai,2025-08-29 19:53:13,Low,54.0,None,None,0
TRF-0008886,Sambalpur,Anna Salai,2025-08-29 19:16:13,Heavy,27.4,None,None,0
TRF-0008887,Kirari Suleman Nagar,Connaught Place,2025-08-29 19:20:13,Low,69.9,Vehicle Breakdown,Vehicle Breakdown reported near Connaught Place in Kirari Suleman Nagar.,27
TRF-0008888,Tirunelveli,Western Express Highway,2025-08-29 19:38:13,Moderate,30.9,None,None,0
TRF-0008889,Ahmedabad,Connaught Place,2025-08-29 19:48:13,Moderate,61.6,None,None,0
TRF-0008890,Karawal Nagar,Western Express Highway,2025-08-29 19:54:13,Heavy,16.8,None,None,0
TRF-0008891,Bhilwara,Outer Ring Road,2025-08-29 19:10:13,Low,52.1,None,None,0
TRF-0008892,Mathura,NH44 Bypass,2025-08-29 17:59:13,Heavy,25.4,Construction,Construction reported near NH44 Bypass in Mathura.,26
TRF-0008893,Uluberia,Hyderabad-Mumbai Highway,2025-08-29 19:26:13,Low,66.0,None,None,0
TRF-0008894,Singrauli,Old Airport Road,2025-08-29 18:21:13,Low,51.1,Accident,Accident reported near Old Airport Road in Singrauli.,117
TRF-0008895,Kanpur,Outer Ring Road,2025-08-29 18:59:13,Low,15.9,None,None,0
TRF-0008896,Mango,Western Express Highway,2025-08-29 18:24:13,Heavy,27.0,Road Closure,Road Closure reported near Western Express Highway in Mango.,90
TRF-0008897,Phusro,Marine Drive,2025-08-29 19:55:13,Moderate,63.4,None,None,0
TRF-0008898,Srinagar,ITPL Main Road,2025-08-29 19:33:13,Low,21.6,Accident,Accident reported near ITPL Main Road in Srinagar.,104
TRF-0008899,Howrah,ITPL Main Road,2025-08-29 18:13:13,Moderate,73.9,Construction,Construction reported near ITPL Main Road in Howrah.,112
TRF-0008900,Siwan,Western Express Highway,2025-08-29 18:22:13,Low,79.7,None,None,0
TRF-0008901,Bhubaneswar,Marine Drive,2025-08-29 19:01:13,Heavy,16.1,None,None,0
TRF-0008902,Barasat,Outer Ring Road,2025-08-29 19:57:13,Severe,10.8,None,None,0
TRF-0008903,Vellore,NH44 Bypass,2025-08-29 18:33:13,Heavy,26.4,None,None,0
TRF-0008904,Kamarhati,Connaught Place,2025-08-29 18:05:13,Heavy,25.2,None,None,0
TRF-0008905,Bettiah,Hyderabad-Mumbai Highway,2025-08-29 19:40:13,Low,68.2,None,None,0
TRF-0008906,Bikaner,Outer Ring Road,2025-08-29 19:42:13,Low,12.6,None,None,0
TRF-0008907,Pali,Western Express Highway,2025-08-29 18:02:13,Low,73.3,Accident,Accident reported near Western Express Highway in Pali.,72
TRF-0008908,Bijapur,Connaught Place,2025-08-29 18:19:13,Moderate,45.9,None,None,0
TRF-0008909,Rourkela,ITPL Main Road,2025-08-29 18:03:13,Moderate,79.0,None,None,0
TRF-0008910,Ratlam,Connaught Place,2025-08-29 19:57:13,Moderate,69.0,Construction,Construction reported near Connaught Place in Ratlam.,12
TRF-0008911,Dhule,Connaught Place,2025-08-29 19:39:13,Heavy,18.9,None,None,0
TRF-0008912,Sikar,Connaught Place,2025-08-29 19:31:13,Moderate,62.9,None,None,0
TRF-0008913,Ongole,Hyderabad-Mumbai Highway,2025-08-29 18:33:13,Heavy,22.0,None,None,0
TRF-0008914,Fatehpur,Connaught Place,2025-08-29 18:11:13,Low,44.2,Construction,Construction reported near Connaught Place in Fatehpur.,85
TRF-0008915,Bathinda,Western Express Highway,2025-08-29 19:10:13,Low,40.5,None,None,0
TRF-0008916,Phagwara,NH44 Bypass,2025-08-29 19:49:13,Moderate,26.3,None,None,0
TRF-0008917,Bikaner,ITPL Main Road,2025-08-29 18:00:13,Heavy,27.6,Construction,Construction reported near ITPL Main Road in Bikaner.,76
TRF-0008918,Purnia,Outer Ring Road,2025-08-29 18:44:13,Low,65.0,None,None,0
TRF-0008919,Jorhat,Hyderabad-Mumbai Highway,2025-08-29 18:01:13,Low,15.0,None,None,0
TRF-0008920,Mirzapur,Western Express Highway,2025-08-29 19:45:13,Low,7.5,None,None,0
TRF-0008921,Unnao,Marine Drive,2025-08-29 19:39:13,Low,40.8,None,None,0
TRF-0008922,Ramagundam,Outer Ring Road,2025-08-29 19:38:13,Low,55.9,Accident,Accident reported near Outer Ring Road in Ramagundam.,24
TRF-0008923,Patna,Connaught Place,2025-08-29 18:22:13,Low,26.3,None,None,0
TRF-0008924,Etawah,Marine Drive,2025-08-29 19:23:13,Low,56.7,Accident,Accident reported near Marine Drive in Etawah.,50
TRF-0008925,Mirzapur,MG Road,2025-08-29 19:18:13,Low,65.3,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Mirzapur.,17
TRF-0008926,Naihati,Old Airport Road,2025-08-29 18:36:13,Low,34.2,None,None,0
TRF-0008927,Dibrugarh,Outer Ring Road,2025-08-29 17:59:13,Low,66.7,None,None,0
TRF-0008928,Raichur,Outer Ring Road,2025-08-29 19:05:13,Low,10.0,None,None,0
TRF-0008929,Bhavnagar,Old Airport Road,2025-08-29 19:02:13,Moderate,15.4,None,None,0
TRF-0008930,Begusarai,Anna Salai,2025-08-29 18:39:13,Low,5.5,None,None,0
TRF-0008931,Vijayanagaram,ITPL Main Road,2025-08-29 18:35:13,Moderate,17.9,None,None,0
TRF-0008932,Guntur,Hyderabad-Mumbai Highway,2025-08-29 18:20:13,Moderate,21.9,Construction,Construction reported near Hyderabad-Mumbai Highway in Guntur.,28
TRF-0008933,Satna,Outer Ring Road,2025-08-29 18:06:13,Low,59.4,None,None,0
TRF-0008934,Faridabad,Marine Drive,2025-08-29 18:24:13,Moderate,70.4,None,None,0
TRF-0008935,Thiruvananthapuram,Western Express Highway,2025-08-29 18:19:13,Moderate,5.1,None,None,0
TRF-0008936,Rampur,NH44 Bypass,2025-08-29 19:42:13,Low,60.5,None,None,0
TRF-0008937,Gwalior,Western Express Highway,2025-08-29 18:09:13,Low,75.4,Accident,Accident reported near Western Express Highway in Gwalior.,90
TRF-0008938,Surendranagar Dudhrej,Outer Ring Road,2025-08-29 19:55:13,Moderate,70.8,Road Closure,Road Closure reported near Outer Ring Road in Surendranagar Dudhrej.,9
TRF-0008939,Berhampore,Marine Drive,2025-08-29 18:02:13,Moderate,42.9,None,None,0
TRF-0008940,Mango,Old Airport Road,2025-08-29 19:56:13,Heavy,20.0,None,None,0
TRF-0008941,Unnao,Marine Drive,2025-08-29 18:43:13,Low,43.1,None,None,0
TRF-0008942,Bhiwandi,Outer Ring Road,2025-08-29 18:51:13,Moderate,39.9,Accident,Accident reported near Outer Ring Road in Bhiwandi.,91
TRF-0008943,Muzaffarpur,Marine Drive,2025-08-29 19:02:13,Moderate,48.9,None,None,0
TRF-0008944,Malda,ITPL Main Road,2025-08-29 18:01:13,Moderate,72.9,None,None,0
TRF-0008945,Buxar,MG Road,2025-08-29 18:01:13,Heavy,19.3,None,None,0
TRF-0008946,Chennai,Old Airport Road,2025-08-29 19:14:13,Low,68.8,None,None,0
TRF-0008947,Saharsa,Western Express Highway,2025-08-29 19:33:13,Moderate,73.2,None,None,0
TRF-0008948,Kota,Anna Salai,2025-08-29 18:32:13,Low,30.6,None,None,0
TRF-0008949,Katihar,Old Airport Road,2025-08-29 18:18:13,Low,74.6,None,None,0
TRF-0008950,Mangalore,Marine Drive,2025-08-29 18:28:13,Heavy,26.5,None,None,0
TRF-0008951,Kumbakonam,Connaught Place,2025-08-29 18:27:13,Low,21.3,Construction,Construction reported near Connaught Place in Kumbakonam.,79
TRF-0008952,Dewas,ITPL Main Road,2025-08-29 18:21:13,Severe,5.6,Accident,Accident reported near ITPL Main Road in Dewas.,2
TRF-0008953,Jamalpur,Anna Salai,2025-08-29 18:08:13,Severe,6.8,None,None,0
TRF-0008954,Cuttack,NH44 Bypass,2025-08-29 19:46:13,Low,56.6,None,None,0
TRF-0008955,Unnao,Connaught Place,2025-08-29 19:34:13,Moderate,54.1,Vehicle Breakdown,Vehicle Breakdown reported near Connaught Place in Unnao.,35
TRF-0008956,Etawah,NH44 Bypass,2025-08-29 19:44:13,Moderate,31.6,Construction,Construction reported near NH44 Bypass in Etawah.,120
TRF-0008957,Lucknow,Hyderabad-Mumbai Highway,2025-08-29 18:55:13,Low,30.6,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Lucknow.,33
TRF-0008958,Kadapa,MG Road,2025-08-29 18:45:13,Moderate,39.1,None,None,0
TRF-0008959,Malda,Outer Ring Road,2025-08-29 18:17:13,Moderate,37.4,Accident,Accident reported near Outer Ring Road in Malda.,60
TRF-0008960,Rajpur Sonarpur,NH44 Bypass,2025-08-29 18:31:13,Moderate,8.1,None,None,0
TRF-0008961,Pallavaram,Marine Drive,2025-08-29 19:38:13,Moderate,62.3,None,None,0
TRF-0008962,Coimbatore,Old Airport Road,2025-08-29 18:43:13,Severe,11.6,None,None,0
TRF-0008963,Phagwara,Hyderabad-Mumbai Highway,2025-08-29 18:40:13,Moderate,42.6,Construction,Construction reported near Hyderabad-Mumbai Highway in Phagwara.,114
TRF-0008964,Medininagar,Connaught Place,2025-08-29 19:44:13,Severe,9.9,Accident,Accident reported near Connaught Place in Medininagar.,103
TRF-0008965,Shivpuri,MG Road,2025-08-29 19:28:13,Severe,14.8,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Shivpuri.,93
TRF-0008966,Kurnool,ITPL Main Road,2025-08-29 19:32:13,Low,19.6,Road Closure,Road Closure reported near ITPL Main Road in Kurnool.,106
TRF-0008967,Bhilwara,Hyderabad-Mumbai Highway,2025-08-29 19:11:13,Low,21.0,Construction,Construction reported near Hyderabad-Mumbai Highway in Bhilwara.,31
TRF-0008968,Gudivada,Marine Drive,2025-08-29 18:29:13,Low,62.5,None,None,0
TRF-0008969,Surat,MG Road,2025-08-29 18:08:13,Low,16.5,None,None,0
TRF-0008970,Panihati,Western Express Highway,2025-08-29 18:59:13,Severe,5.8,Accident,Accident reported near Western Express Highway in Panihati.,88
TRF-0008971,Allahabad,Connaught Place,2025-08-29 19:42:13,Low,13.1,None,None,0
TRF-0008972,Amravati,Old Airport Road,2025-08-29 19:31:13,Heavy,15.2,Road Closure,Road Closure reported near Old Airport Road in Amravati.,88
TRF-0008973,Korba,Western Express Highway,2025-08-29 18:01:13,Heavy,19.1,Accident,Accident reported near Western Express Highway in Korba.,45
TRF-0008974,Tiruvottiyur,Old Airport Road,2025-08-29 18:20:13,Low,60.0,Construction,Construction reported near Old Airport Road in Tiruvottiyur.,67
TRF-0008975,Amritsar,Marine Drive,2025-08-29 19:07:13,Severe,10.0,None,None,0
TRF-0008976,Amroha,Western Express Highway,2025-08-29 18:50:13,Heavy,27.2,Construction,Construction reported near Western Express Highway in Amroha.,52
TRF-0008977,Solapur,Connaught Place,2025-08-29 19:34:13,Low,69.8,None,None,0
TRF-0008978,Bhind,MG Road,2025-08-29 18:44:13,Low,48.9,None,None,0
TRF-0008979,Phusro,Connaught Place,2025-08-29 18:27:13,Heavy,22.9,None,None,0
TRF-0008980,Sultan Pur Majra,Hyderabad-Mumbai Highway,2025-08-29 19:52:13,Low,32.4,Construction,Construction reported near Hyderabad-Mumbai Highway in Sultan Pur Majra.,113
TRF-0008981,Imphal,MG Road,2025-08-29 18:55:13,Moderate,61.1,None,None,0
TRF-0008982,Singrauli,ITPL Main Road,2025-08-29 18:01:13,Severe,5.3,None,None,0
TRF-0008983,Haldia,Marine Drive,2025-08-29 18:50:13,Moderate,43.6,None,None,0
TRF-0008984,Siliguri,Anna Salai,2025-08-29 19:31:13,Low,13.1,Construction,Construction reported near Anna Salai in Siliguri.,84
TRF-0008985,Durg,Western Express Highway,2025-08-29 19:24:13,Low,31.7,Road Closure,Road Closure reported near Western Express Highway in Durg.,118
TRF-0008986,Dehri,MG Road,2025-08-29 19:04:13,Moderate,20.5,None,None,0
TRF-0008987,Surendranagar Dudhrej,Marine Drive,2025-08-29 18:26:13,Low,16.5,None,None,0
TRF-0008988,Bangalore,NH44 Bypass,2025-08-29 18:42:13,Severe,12.3,Road Closure,Road Closure reported near NH44 Bypass in Bangalore.,95
TRF-0008989,Tenali,Hyderabad-Mumbai Highway,2025-08-29 18:18:13,Moderate,11.8,None,None,0
TRF-0008990,Vijayanagaram,Old Airport Road,2025-08-29 18:28:13,Heavy,18.3,None,None,0
TRF-0008991,Machilipatnam,Hyderabad-Mumbai Highway,2025-08-29 19:32:13,Low,41.5,None,None,0
TRF-0008992,Delhi,Hyderabad-Mumbai Highway,2025-08-29 18:16:13,Moderate,48.3,None,None,0
TRF-0008993,Sambalpur,Connaught Place,2025-08-29 19:51:13,Low,71.6,None,None,0
TRF-0008994,Bhatpara,MG Road,2025-08-29 19:34:13,Heavy,21.8,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Bhatpara.,62
TRF-0008995,Belgaum,MG Road,2025-08-29 19:47:13,Low,11.8,Construction,Construction reported near MG Road in Belgaum.,84
TRF-0008996,Sangli-Miraj & Kupwad,Anna Salai,2025-08-29 19:06:13,Low,41.3,None,None,0
TRF-0008997,Belgaum,Western Express Highway,2025-08-29 19:14:13,Moderate,50.3,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Belgaum.,110
TRF-0008998,Naihati,MG Road,2025-08-29 18:29:13,Heavy,29.2,Road Closure,Road Closure reported near MG Road in Naihati.,25
TRF-0008999,Aurangabad,Marine Drive,2025-08-29 18:16:13,Moderate,14.7,Accident,Accident reported near Marine Drive in Aurangabad.,116
TRF-0009000,Rajahmundry,Marine Drive,2025-08-29 19:42:13,Heavy,28.5,None,None,0
TRF-0009001,Srinagar,Outer Ring Road,2025-08-29 18:58:13,Severe,5.7,None,None,0
TRF-0009002,Naihati,Outer Ring Road,2025-08-29 18:07:13,Heavy,19.2,None,None,0
TRF-0009003,Bettiah,Anna Salai,2025-08-29 18:34:13,Low,77.8,None,None,0
TRF-0009004,Jodhpur,ITPL Main Road,2025-08-29 19:47:13,Low,41.1,None,None,0
TRF-0009005,Patna,Old Airport Road,2025-08-29 19:04:13,Heavy,19.3,None,None,0
TRF-0009006,Nandyal,Outer Ring Road,2025-08-29 19:53:13,Heavy,19.0,None,None,0
TRF-0009007,Sirsa,Hyderabad-Mumbai Highway,2025-08-29 19:06:13,Low,26.1,None,None,0
TRF-0009008,Karnal,Western Express Highway,2025-08-29 18:59:13,Moderate,51.9,None,None,0
TRF-0009009,Visakhapatnam,Old Airport Road,2025-08-29 18:04:13,Severe,11.4,Construction,Construction reported near Old Airport Road in Visakhapatnam.,12
TRF-0009010,Gorakhpur,NH44 Bypass,2025-08-29 19:32:13,Heavy,23.5,None,None,0
TRF-0009011,Belgaum,Western Express Highway,2025-08-29 19:03:13,Low,47.3,None,None,0
TRF-0009012,Guwahati,Old Airport Road,2025-08-29 19:32:13,Severe,14.3,None,None,0
TRF-0009013,Pali,Connaught Place,2025-08-29 18:03:13,Low,24.7,Road Closure,Road Closure reported near Connaught Place in Pali.,68
TRF-0009014,Raichur,Hyderabad-Mumbai Highway,2025-08-29 18:49:13,Heavy,25.8,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Raichur.,110
TRF-0009015,Avadi,Outer Ring Road,2025-08-29 18:07:13,Low,42.8,Vehicle Breakdown,Vehicle Breakdown reported near Outer Ring Road in Avadi.,97
TRF-0009016,Jaipur,Marine Drive,2025-08-29 18:52:13,Severe,14.8,Accident,Accident reported near Marine Drive in Jaipur.,43
TRF-0009017,Kottayam,Anna Salai,2025-08-29 19:02:13,Low,10.6,Accident,Accident reported near Anna Salai in Kottayam.,40
